1.546739 0.011010
1.546739 0.011010
1.580944 0.009141
1.558703 0.010422
1.516655 0.011630
1.524262 0.010467
1.531327 0.011643
1.544965 0.010570
1.522971 0.011288
1.518172 0.012547
1.476272 0.014003
1.433385 0.017428
1.435032 0.017676
1.419453 0.015328
1.372706 0.017813
1.336814 0.033115
1.341998 0.025375
1.296305 0.027387
1.235084 0.034619
1.268276 0.028577
1.330640 0.031230
1.374557 0.016877
1.405633 0.021724
1.408353 0.020844
1.400581 0.022170
1.383201 0.025561
1.414198 0.020704
1.323327 0.033914
1.315361 0.031789
1.358080 0.021725
1.328273 0.030461
1.314270 0.036353
1.311546 0.035763
1.256037 0.079815
1.233144 0.077251
1.195366 0.084063
1.142715 0.087516
1.222657 0.073260
1.217412 0.064647
1.164213 0.058041
1.169753 0.076076
1.201181 0.066491
1.152897 0.093003
1.215102 0.078854
1.212843 0.069346
1.202766 0.066969
1.134549 0.079728
1.202438 0.084327
1.214286 0.061330
1.262453 0.105666
1.240917 0.140131
1.189957 0.723205
1.132134 0.579348
1.087824 1.151920
1.156880 0.230825
1.155655 0.819037
1.120998 0.117606
1.106615 0.235766
1.085972 0.276152
1.037259 0.415811
1.004244 0.501301
1.065525 0.586618
1.088185 1.172404
1.138227 1.193554
1.061180 0.750985
1.003246 1.138473
0.975718 0.959189
0.977454 0.687355
1.010664 0.512793
1.012120 2.233465
0.981937 1.460512
0.969782 0.868541
0.971263 2.012623
1.062661 2.202182
1.090790 1.467321
1.016434 0.721570
1.041376 0.404214
1.044267 1.642912
1.045691 1.106559
1.090593 1.172611
1.110557 0.273073
1.053890 1.665012
1.057095 1.667294
1.036221 0.790343
1.087306 1.019589
1.136790 0.495149
1.074594 0.967237
1.019628 0.765550
1.013607 0.921705
1.057799 1.684518
1.055244 2.090915
0.949194 1.655054
0.942135 2.346932
0.931494 1.446786
0.873156 1.756263
0.846615 1.566780
0.885130 0.775901
0.882232 2.375689
0.895596 0.974119
0.912912 1.428176
0.899645 2.089116
0.986483 1.737174
0.953162 1.474688
0.914791 1.116743
0.922541 0.731149
0.869424 0.436810
0.889264 2.175463
0.901695 0.737502
0.872758 1.594446
0.860088 1.717425
0.866017 2.072899
0.799066 1.642933
0.813884 1.384870
0.874332 0.583958
0.991323 0.932539
1.023878 2.015301
0.965356 2.733917
0.978463 3.055103
0.952094 2.921547
0.909976 3.096901
0.994378 2.823945
0.977207 2.184560
0.926597 3.134460
0.880672 2.719722
0.854980 2.967577
0.907816 2.666679
0.878524 0.915580
0.877185 1.097133
0.879726 1.021670
0.855465 0.621350
0.820867 1.246994
0.800435 0.768993
0.799928 1.765662
0.856663 0.967391
0.839407 2.065053
0.801510 2.928600
0.817664 2.470310
0.836832 1.776850
0.891797 0.408973
0.814019 1.419406
0.818431 1.178894
0.837888 2.139089
0.896877 1.952389
0.898922 2.150845
0.900243 0.524341
0.856941 0.709288
0.810122 1.598706
0.869732 1.463827
0.902802 1.710462
0.912128 1.453479
0.929553 2.904933
0.945931 2.319222
0.897290 1.257541
0.870377 1.588681
0.858783 0.871620
0.893111 0.407945
0.917439 0.592494
0.853022 1.147267
0.917196 1.313771
1.004026 1.816260
1.067018 0.521657
1.005767 0.717970
1.011792 0.519188
1.026755 0.637125
1.075115 0.468196
1.062217 0.399558
1.120802 0.782243
1.143318 0.971181
1.120390 0.563622
1.128962 0.388860
1.161413 2.101571
1.147117 1.637123
1.095695 1.838332
1.057427 2.150765
0.992124 1.657368
0.956250 1.747309
1.024865 1.310369
0.940940 1.308707
0.966986 1.490528
0.909595 1.653661
0.925571 1.192873
0.947711 1.157800
0.929151 1.394062
0.926621 0.756471
0.944713 0.978659
0.901764 1.794332
0.865755 1.716284
0.860105 1.447621
0.858529 1.287643
0.908538 1.557285
0.913334 1.413085
0.942845 0.892071
0.937052 0.453009
0.917918 0.473778
0.939999 0.400955
0.925205 1.702078
0.884765 3.026149
0.854239 3.949046
0.866273 2.828707
0.835419 2.177467
0.835083 3.314959
0.880608 2.161979
0.966820 2.771546
0.950225 2.707468
0.953087 3.990632
0.917927 2.034392
0.836627 4.959479
0.784741 6.924477
0.781455 5.155193
0.792709 5.612398
0.816706 5.326548
0.835147 4.101349
0.857413 2.427244
0.919744 1.379794
0.882903 1.733374
0.833272 3.183317
0.793298 3.993930
0.791704 3.447839
0.790015 1.717342
0.784593 2.945742
0.779913 3.305096
0.800454 2.928142
0.778047 2.746992
0.796853 3.066469
0.775217 3.485919
0.785953 3.413887
0.807619 3.577669
0.746424 5.841337
0.798853 5.568998
0.819020 6.835203
0.762141 7.138740
0.757556 7.001868
0.797384 6.468013
0.797519 4.721980
0.875529 1.699606
0.836711 2.534098
0.827111 1.512982
0.766407 3.983394
0.763404 3.439995
0.704102 3.626149
0.724446 3.671915
0.743808 4.156122
0.814071 2.213562
0.761542 5.688462
0.738110 6.748452
0.749332 6.813085
0.796586 5.314701
0.824995 3.942797
0.811739 3.733728
0.845930 6.848684
0.858334 6.023234
0.807330 5.334344
0.797670 6.091279
0.707472 6.875896
0.725393 6.289319
0.781111 7.141493
0.805881 6.908372
0.803543 7.130440
0.803737 6.918688
0.807170 7.068488
0.803904 6.840400
0.750127 7.014618
0.746894 4.745977
0.721850 5.489818
0.747025 4.586235
0.745640 6.051036
0.822334 3.717207
0.819742 3.348445
0.805928 4.525774
0.747539 5.562878
0.758711 6.166406
0.780203 4.855347
0.854134 3.963186
0.836064 6.548089
0.851552 5.446769
0.831352 6.579825
0.878960 6.558766
0.884224 5.725178
0.889920 5.728732
0.899369 5.721088
0.967173 4.908290
0.963300 5.269449
0.896878 5.400038
0.856634 6.598474
0.850676 5.565727
0.875746 3.312226
0.885106 4.850940
0.871416 5.665694
0.930023 2.495425
0.898387 2.571182
0.942316 1.737116
0.894779 1.689654
0.778766 6.613846
0.857434 4.620179
0.802538 5.051668
0.843639 5.104045
0.793202 7.109092
0.826930 6.594263
0.834423 7.054217
0.837299 6.416231
0.852965 7.026196
0.883091 6.671630
0.854079 6.192780
0.822678 6.229721
0.877800 4.343078
0.864939 6.283409
0.921186 3.471460
0.887745 4.389531
0.928303 1.962224
0.920942 6.013984
0.937397 1.618677
0.930451 5.257306
0.919698 3.816828
0.888909 5.549634
0.920287 6.401983
0.897687 6.151788
0.944303 3.361019
0.891164 5.498000
0.852054 6.068684
0.823430 6.836465
0.874395 4.239154
0.866673 3.970252
0.922361 2.536474
0.979439 0.953372
0.976336 3.041422
0.937605 3.150655
0.870896 3.424674
0.809636 4.795716
0.772392 5.417367
0.797485 5.469146
0.861334 4.341275
0.838602 5.188967
0.825237 3.928728
0.931670 4.176199
0.935735 3.653030
0.919531 3.542785
0.842319 4.307102
0.853008 3.570496
0.924031 2.600048
0.821719 5.388163
0.840945 5.444091
0.837531 2.574976
0.825952 5.427183
0.862431 4.463022
0.843716 4.753709
0.841485 4.870886
0.936377 1.437050
0.964442 2.837201
0.962133 1.914723
0.955889 1.956500
0.855042 2.900119
0.905335 2.716396
0.949151 0.635562
0.907395 3.981246
0.913122 4.390422
0.891571 3.820872
0.873352 5.139718
0.815393 5.203364
0.883122 4.963348
0.889903 3.776311
0.880671 4.487454
0.865124 4.650235
0.856631 2.661084
0.812968 4.117569
0.908022 2.400373
0.860198 5.002165
0.864324 3.268253
0.904693 4.460696
0.887462 3.966272
0.858870 3.813107
0.914431 4.028999
0.897103 2.739698
0.929182 1.615551
0.928022 2.513770
0.919073 3.041367
0.892386 4.944633
0.947278 3.170399
0.884524 4.479189
0.876868 5.060659
0.912743 5.161724
0.870358 5.312358
0.882729 5.130029
0.852680 5.224794
0.910940 4.208481
0.888170 4.819266
0.889063 3.241176
0.885176 4.039139
0.879396 3.003351
0.841868 4.055974
0.770566 5.479963
0.835526 3.435732
0.850062 5.006039
0.834750 4.721131
0.865567 2.807717
0.825685 4.812580
0.813886 5.426738
0.907510 4.632939
0.807344 4.898837
0.834904 5.042744
0.856419 5.467101
0.920717 3.567948
0.913559 4.042323
0.877334 4.849887
0.849230 5.269006
0.871748 3.811808
0.829395 4.425454
0.797522 4.429511
0.827609 5.254958
0.844961 4.151398
0.787570 4.958993
0.814155 4.011990
0.755612 6.345952
0.809102 5.611790
0.797302 5.613490
0.804847 5.207789
0.763610 5.265352
0.778735 6.119847
0.861398 3.484308
0.854111 5.034638
0.801469 5.922640
0.785942 4.611321
0.760317 4.650946
0.777321 5.173115
0.780512 5.638039
0.796038 6.102657
0.805567 6.319907
0.774768 6.589576
0.838449 5.837925
0.823875 5.552417
0.789561 2.524608
0.876454 1.871015
0.805378 5.938374
0.824870 4.077666
0.841298 4.560874
0.896698 3.968708
0.934242 4.303799
0.922383 3.846701
0.888940 3.805277
0.882336 5.754792
0.870717 5.264223
0.879229 5.695701
0.830561 7.128006
0.843504 5.735008
0.813744 6.960547
0.870695 5.702125
0.867350 5.328191
0.941557 2.991720
0.881135 4.759925
0.911318 5.216324
0.924818 3.880733
0.860101 4.079202
0.879289 4.500002
0.832319 7.100342
0.788659 6.416824
0.773962 4.699530
0.732466 7.183013
0.791553 6.218227
0.838448 3.586496
0.743056 5.129142
0.825951 3.884077
0.838167 4.291779
0.842117 5.325548
0.792343 6.090997
0.760416 6.578773
0.737556 5.635545
0.725724 3.870871
